TranscriptID;section;description;order
268;Function;"Insertion of Tip3 upstream of a luciferase reporter gene could silence the luciferase reporter in mESCs. Effect was strand independent, (orientation of Tip3 DNA sequence did not matter). Tip3 RNA was required for silencing.

Knockdown of endogenous Tip3 did not effect expression of the cis (Nkx2-9) gene in mESCs. Knockdown was associated with the up-regulation of other genes, including Lzic and Stox2, which are normally upregulated during ESC differentiation. Suggesting Tip1 has a trans-repressive function in mESCs.";3
268;Conservation;"Contains block of sequence conserved in most vertebrates.";4
268;Misc;"Exact start and stop site of tip3 not defined but likely to be represented by Ak050890";5
269;Characteristics;"Downstream of Utf1 coding gene.

No evidence of transcriptional connection between Utf1 and Tip1.";1
269;Expression;"Expressed in mouse embryonic stem cells (mESCs), with H3K4me3 histone marks present at Tip1 loci. 

Down-regulated upon mESC differentiation in neurons. H3K4me3 replaced with H3K27me3.";2
269;Function;"Insertion of Tip1 upstream of a luciferase reporter gene could silence the luciferase reporter in mESCs. Effect was strand independent, (orientation of Tip1 DNA sequence did not matter). However, Tip1 RNA was not necessary for this function.

Knockdown of endogenous Tip1 did not effect expression of the cis (Utf1) gene in mESCs. Knockdown was associated with the up-regulation of other genes, including Syn1, which is normally upregulated during ESC differentiation. Suggesting Tip1 has a trans-repressive function in mESCs.";3
269;Misc;"Exact transcription initiation and termination site of Tip3 not defined, so transcript could be larger than genomic region provided.";5
270;Function;"Required for normal embronyic development in Zebrafish. Morpholinos to decrease transcript level or block conserved (miR-7 recognition) site had neural development defects and short tails.
- Lack of functional cyrano caused small heads and eyes, “defect in neural tube opening, loss of NeuroD-positive cells in the retina and tectum and enlarged nasal placodes”.

Defects could be recused by mature zebrafish cyrano transcript as well as the human and mouse orthologues.

Conserved site was necessary but not sufficient to explain cyrano function in zebrafish.";3
270;Characteristics;"Has similar structural characteristics in different vertebrate species. Spliced transcript with long (4-8kb) terminal exon which contains a number of conserved sequences.

Zebrafish: ~4.5kb, 3 exons with long terminal exon. Terminal exon contain several DNA transposons. Convergent transcription with oip5.

Human: ~8.8kb transcript has positional synteny, generally 3 or 4 exons, full length transcript has a long terminal exon.

Mouse: ~8.2kb, transcript has positional synteny, 3 exons, full length transcript has a long terminal exon. ";1
270;Expression;"Expressed in zebrafish nervous system. Brain and notochord at 24 hours post fertilization (hpf), expression at 72 hpf also includes zebrafish spinal cord.

Mouse and human homolgoues are widely expressed in adult and developing tissues and cell lines including the brain (ENCODE, Gascoigne et al).

RNA stability half-life of mouse homologue was 3-4 hr in neuroblastoma cells, close to lncRNA median (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/22406755"">Clark (2012)</a>).
";2
270;Conservation;"Long terminal exon shows a number of conserved sequences within tetrapods. One ~300nt highly conserved sequence contains a 67 nt sequence conserved between tetrapods and zebrafish, a 26nt subregion of which is almost perfectly conserved in vertebrates and is hypothesised to be a miR-7 binding site. 
";4
271;Characteristics;"Zebrafish linc-birc6: 2.4kb, 3 exons, alternative splicing. Antisense to intron of birc6. 5’ of last exon alignable and contains a highly conserved region.

Human (antisense birc6) - full length transcript has not been characterised, at least 2 exons, 5’ of second exon contains the highly conserved region.

Human LOC100507043 (upstream of BDKRB2) - ~3.2 kb, 2 exons, 5’ of second exon contains the highly conserved region.

Mouse 2810011L19Rik  (upstream of BDKRB2) - 3.3 kb, 3 exons, 5’ of final exon contains the highly conserved region.";1
271;Expression;"Linc-birc6 was most highly expressed of zebrafish megamind homolgoues. Expressed in zebrafish nervous system. Brain and eye at 24 hours post fertilization (hpf), brain only at 72 hpf.

Expressed in brain in mammals.";2
271;Function;"Linc-birc6 was required for normal embronyic brain development in Zebrafish. Morpholinos to decrease transcript level or block conserved site had brain and eye development defects.
- Lack of functional megamind at 48 hpf caused “smaller heads and eyes, enlarged brain ventricles (a hydrocephalic phenotype), and loss of NeuroD-positive cells in the retina and tectum.”

Defects could be recused by mature zebrafish megamind transcript (linc-birc6) as well as the mouse (AK012713, upstream of BDKRB2) and human (BX093813, antisense BIRC6) orthologues. 

Conserved site was necessary, but not sufficient, to explain megamind function in zebrafish.";3
271;Conservation;"Has core highly conserved region in vertebrates of 93 nt. 15 of conserved nucleotides are T’s with 3 nt periodicity.";4
271;"Gene copies";"Several genomic locations for megamind homologues are possible in vertebrate genomes and many vertebrates have more than one homologous copy.

Three possible positions for megamind homolgoues have been identified: 
(1) Antisense to birc6 intron, “(2) gene desert upstream of bdkrb1/,2 and (3) near hhipl1 homologs (found only in fish genomes)"". All contain a conserved region near the 5’ of the final exon. 

Zebrafish has expressed transcripts at all 3 loci, humans have (1) and (2).";0
272;Characteristics;"~1.1kb sense transcript from first intron of FLC

5’ capped, but not generally polyadenylated

RNA polymerase II transcript

Transcriptional start site within vernalization response element (VRE), which is required for proper vernalization dependant repression of FLC and appears to act as the promoter for COLDAIR.";1
272;Expression;"Transcriptional start site within vernalization response element (VRE), which is required for proper vernalization dependant repression of FLC and appears to act as the promoter for COLDAIR.

Expression specifically and transiently induced during vernalization / cold exposure with a peak at around day 20 and return to baseline levels by day 30. 
Nb: this expression pattern is similar to COOLAIR, but up to 10 days delayed.

COLDAIR transcription may be shut off in negative feedback loop, where it shuts off transcription within the FLC gene including its own.  ";2
272;Function;"COLDAIR is required for stable repression of FLC after vernalization and a lack of COLDAIR lead to late flowering after vernalization.

COLDAIR binds PRC2 complex protein CURLY LEAF (CLF), with maximal interaction after 20 days of vernalization / cold exposure. 

COLDAIR is required to recruit PRC2 to the FLC locus allowing deposition of the repressive H3K27me3 chromatin mark.

COLDAIR did not impact the expression of other genes that repress flowering. ";3
272;Background;"Epigenetic represssion of FLOWERING LOCUS C (FLC) is required for Arabodopsis flowering in spring.

Polycomb repressive complex 2 is required for FLC repression.

COLDAIR is distinct from <a href=""http://www.lncrnadb.org/Detail.aspx?TKeyID=185"">COOLAIR</a>, which does not appear to interact with PRC2.";5
273;Characteristics;"Spliced two exon transcript of ~550 nt in length (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).

~2kb downstream from 3’ of Extracellular Matrix Protein 1  (ECM1), however a H3K4me3 peak at the TSS provides good evidence it is an independent transcript (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).

In-vitro translation showed no sign of a protein product (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).";1
273;Expression;"ECM1 and LINC00568 are both upregulated during differentiation of primary human keratinocytes with TPA (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).

LINC00568 identified as enriched in K562 and HepG2 nuclear fractions (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/22955988"">Derrien (2012)</a>).
";2
273;Function;"LncRNA stimulates ECM1 gene expression (in HEK293 cells) (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).";3
274;Characteristics;"Spliced two exon transcript.

Multiple splice variants, ~550- ~750 nt in length, second exon varies.

Expressed bidirectionally with KDM5B.

In-vitro translation showed no sign of protein product.";1
274;Function;"KDM5B-AS1 expression appears to stimulate KLHL12 gene expression (in HeLa cells). A gene located ~80kb from KDM5B-AS1 on the opposite strand.";3
274;Expression;"Expressed in HeLa, K562 and GM12878 cells, plus a number of human tissues.";2
275;Characteristics;"Spliced, up to 4 exons, ~920 nt transcript (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>). 

Loci covers ~ 80kb and is antisense to CYP4A22 and CYP4Z1 (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).

Transcribed bidirectionally with <a href=""http://www.lncrnadb.org/Detail.aspx?TKeyID=276"">PDZK1IP1-AS1</a>, downstream from TAL1 and PDZK1IP1 on same strand (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).

In-vitro translation showed no sign of protein product (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).";1
275;Expression;"Expressed and functionally characterized in MCF7 cells (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).

CYP4A22-AS1 identified as enriched in K562, HelaS3 and HepG2 nuclear fractions (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/22955988"">Derrien (2012)</a>). ";2
275;Function;"CYP4A22-AS1 expression stimulates TAL1 gene expression (in MCF7 cells) (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/20887892"">Ørom (2010)</a>).";3
276;Characteristics;"Spliced, two exon 661nt transcript.

Transcribed bidirectionally with <a href=""http://www.lncrnadb.org/Detail.aspx?TKeyID=275"">CYP4A22-AS1</a>.

LincRNA catalogue from deep RNA sequencing suggests variation in transcript length and also potential alternative splicing (<a href=""http://www.ncbi.nlm.nih.gov/pubmed/21890647"">Cabili (2011)</a>).

Expressed downstream of TAL1 and PDZK1IP1 on the opposite strand.

In-vitro translation showed no sign of protein product.
";1
276;Expression;"Expressed in Jurkat cells, but not in MCF7 cells (unlike CYP4A22-AS1).";2
276;Function;"PDZK1IP1-AS1 expression appears to stimulate CMPK1 gene expression (in Jurkat cells). A gene located over 150 kb 3’ of PDZK1IP1-AS1 on the same strand. ";3
277;Characteristics;"Multiple 2-4 exon isoforms with variation in splicing and TSSs.

Isoforms between 380 nt and 1.3kb

Intergenic between ROCK2 and E2F6

In-vitro translation showed no sign of protein product.";1
277;Expression;"Expressed in HeLa cells.";2
277;Function;"LINC00570 expression appears to stimulate ROCK2 gene expression (in HeLa cells).";3
278;Characteristics;"Two exon, 600 nt transcript

Around 50 kb 3’ from SNAI1 on the opposite strand.

In-vitro translation showed no sign of protein product.";1
278;Expression;"Expressed in A549 cells.";2
278;Function;"LncRNA regulates gene expression through SNAI1 dependant and independent mechanisms. 

Stimulates SNAI1 gene expression (in A549 cells) and like SNAI1 is required for cell migration.

Stimulates Aurora-kinase A (AURKA) expression, a gene found ~6 megabases from LOC100887755 on chr20. SNAI1 does not appear to regulate AURKA and so LOC100887755 appears to regulate AURKA by a SNAI1 independent mechanism.";3
279;Characteristics;"Three exon transcript. Contains miR-206 in second intron and miR-133b in third and final exon. Has binding sites for miR-135 in exon2 and miR-133 in exon 3. This structure is conserved in mouse and humans.

Shows evidence of alternative splicing of exon 2 in mouse. This alternative isoform no longer contains the miR-135 binding sites. Functional characterization was on the standard isoform containing the miRNA recognition sequences.

PolyA+";1
279;Expression;"Expression induced during myoblast differentiation but absent in proliferating myoblasts in mouse and humans.

In mouse tissues expression was restricted to certain skeletal muscles where it was found only in ""newly regenerating fibres"". Expression is found more widely found amongst skeletal muscle of mutant mice which do not express dystrophin. 

Conversely in myoblasts from humans with Duchenne Muscular Dystrophy (DMD), there was little linc-MD1 expression and MYOG and MHC expression was also reduced.  

Predominately cytoplasmic.

Promoter regions near the linc-MD1 and miR-206 TSSs contain conserved CANNTG (E-box) sequences, and are bound by the muscle transcription factor MyoD. During myoblast differentiation and in muscles where linc-MD1 is expressed these promoter regions (plus others) form long distance chromatin interactions.";2
279;Function;"Competing endogenous RNA (ceRNA). Binds miR-135 and miR-133 and inhibits their repressive action, including on MEF2C and MAML1, two transcription factors required for proper muscle differentiation.

linc-MD1 required for normal up-regulation of MYOG, MHC and MCK genes during myoblast differentiation. 

Nb: These linc-MD1 effects were also observed when linc-MD1 was mutated so miR-133b could not be released from the sequence, showing this effect was due to the lincRNA transcript. ";3
279;Conservation;"Exon 1 and the region of exon 3 containing miR-133b is conserved in mammals and also back to chicken. Exon 2 conserved in mammals.";4
279;Misc;"Expression of miR-206 and miR-133b is specific to muscle tissue. miR-133b expression profile closely corresponds to that of linc-MD1.

Sequence provided is only partial length, it was reported that the transcript 3' ends are 1060 and 1450 nt further downstream.";5
280;Characteristics;"Antisense to SUR7 coding gene. SUT719 comes from a bidirectional promoter with GAL80 where they share regulatory signals. The 3' end of SUT719 extends through and beyond the SUR7 transcription start site.  ";1
280;Expression;"SUT719 and SUR7 are both expressed in standard galactose media. Upon stimulation with alpha-factor pheromone SUR7 is switched off while SUT719 continues to be expressed.

SUT719 expression is regulated by Gal4 (as is the expression of GAL80, which shares a bidirectional promoter with SUT719).";2
